yearmonth	eeacellcode	basisofrecord	datasetkey	countrycode	occurrences	isCitizenScience	year	month
2023-10	10kmE343N344	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE345N345	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	2	0	2023	10
2023-10	10kmE345N345	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2023	10
2023-10	10kmE346N298	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE346N346	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	10
2023-10	10kmE346N348	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE346N348	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	10
2023-10	10kmE347N295	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE352N373	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE354N313	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE354N372	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE355N400	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE358N180	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	10
2023-10	10kmE358N366	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	10
2023-10	10kmE359N362	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	10
2023-10	10kmE365N205	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	2	1	2023	10
2023-10	10kmE367N206	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	10
2023-10	10kmE368N319	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	10
2023-10	10kmE371N208	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	10
2023-10	10kmE372N306	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	2	1	2023	10
2023-10	10kmE372N308	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	2	1	2023	10
2023-10	10kmE372N309	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	2	1	2023	10
2023-10	10kmE376N312	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE376N312	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	7	1	2023	10
2023-10	10kmE379N313	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	2	1	2023	10
2023-10	10kmE379N313	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	10
2023-10	10kmE380N313	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	BE	1	1	2023	10
2023-10	10kmE384N228	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	2	1	2023	10
2023-10	10kmE385N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE386N227	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	10
2023-10	10kmE386N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2023	10
2023-10	10kmE386N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2023	10
2023-10	10kmE386N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE387N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE387N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2023	10
2023-10	10kmE387N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE387N319	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE388N315	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE388N316	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE388N317	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE388N318	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2023	10
2023-10	10kmE388N319	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2023	10
2023-10	10kmE389N319	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE389N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE390N318	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE390N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	11	1	2023	10
2023-10	10kmE390N321	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2023	10
2023-10	10kmE390N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE391N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE391N321	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE391N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	16	1	2023	10
2023-10	10kmE392N322	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	4	1	2023	10
2023-10	10kmE392N323	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2023	10
2023-10	10kmE393N323	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE393N324	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2023	10
2023-10	10kmE393N325	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE394N324	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE394N325	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE394N326	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	7	1	2023	10
2023-10	10kmE394N327	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	12	1	2023	10
2023-10	10kmE395N320	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE395N326	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2023	10
2023-10	10kmE395N327	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	26	1	2023	10
2023-10	10kmE395N328	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	7	1	2023	10
2023-10	10kmE395N329	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2023	10
2023-10	10kmE395N330	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	9	1	2023	10
2023-10	10kmE395N331	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE396N330	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE396N330	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	NL	1	1	2023	10
2023-10	10kmE396N331	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE396N332	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2023	10
2023-10	10kmE396N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	11	1	2023	10
2023-10	10kmE396N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE397N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	31	1	2023	10
2023-10	10kmE397N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	12	1	2023	10
2023-10	10kmE397N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE398N334	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE398N335	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE398N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	5	1	2023	10
2023-10	10kmE399N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE399N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE400N333	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE400N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE400N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	11	1	2023	10
2023-10	10kmE400N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE401N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	11	1	2023	10
2023-10	10kmE402N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE403N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE403N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE404N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE404N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE405N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	3	1	2023	10
2023-10	10kmE406N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE406N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	13	1	2023	10
2023-10	10kmE406N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	6	1	2023	10
2023-10	10kmE408N338	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE411N336	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	2	1	2023	10
2023-10	10kmE411N337	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	NL	1	1	2023	10
2023-10	10kmE412N340	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	2	1	2023	10
2023-10	10kmE412N341	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	1	1	2023	10
2023-10	10kmE415N340	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	DE	1	1	2023	10
2023-10	10kmE416N340	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	1	1	2023	10
2023-10	10kmE418N345	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	1	1	2023	10
2023-10	10kmE421N209	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE421N350	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	1	1	2023	10
2023-10	10kmE421N359	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	1	1	2023	10
2023-10	10kmE422N216	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE422N350	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DE	1	1	2023	10
2023-10	10kmE422N355	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	DK	1	1	2023	10
2023-10	10kmE422N376	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	1	1	2023	10
2023-10	10kmE428N215	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	10
2023-10	10kmE428N354	HUMAN_OBSERVATION	6ac3f774-d9fb-4796-b3e9-92bf6c81c084	DK	1	1	2023	10
2023-10	10kmE430N357	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DK	2	1	2023	10
2023-10	10kmE432N352	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	DK	1	1	2023	10
2023-10	10kmE432N377	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	1	1	2023	10
2023-10	10kmE433N399	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	3	1	2023	10
2023-10	10kmE433N400	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2023	10
2023-10	10kmE434N403	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	2	1	2023	10
2023-10	10kmE435N384	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	DK	2	1	2023	10
2023-10	10kmE436N367	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DK	1	1	2023	10
2023-10	10kmE436N400	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2023	10
2023-10	10kmE437N357	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	1	1	2023	10
2023-10	10kmE441N343	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	2	1	2023	10
2023-10	10kmE442N383	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	1	1	2023	10
2023-10	10kmE443N365	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	1	1	2023	10
2023-10	10kmE444N365	HUMAN_OBSERVATION	963a6b96-4d22-4428-86e4-afee52cf4a8e	DK	2	1	2023	10
2023-10	10kmE444N365	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DK	1	1	2023	10
2023-10	10kmE444N366	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DK	1	1	2023	10
2023-10	10kmE447N501	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2023	10
2023-10	10kmE448N348	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	DE	3	1	2023	10
2023-10	10kmE449N358	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	SE	2	1	2023	10
2023-10	10kmE449N373	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2023	10
2023-10	10kmE450N358	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	SE	1	1	2023	10
2023-10	10kmE450N359	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	SE	1	1	2023	10
2023-10	10kmE458N359	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2023	10
2023-10	10kmE461N343	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PL	1	1	2023	10
2023-10	10kmE463N355	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	DK	1	1	2023	10
2023-10	10kmE465N523	HUMAN_OBSERVATION	b124e1e0-4755-430f-9eab-894f25a9b59c	NO	1	1	2023	10
2023-10	10kmE466N239	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	HR	1	1	2023	10
2023-10	10kmE467N215	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IT	1	1	2023	10
2023-10	10kmE467N239	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	HR	1	1	2023	10
2023-10	10kmE471N373	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2023	10
2023-10	10kmE471N381	PRESERVED_SPECIMEN	41b59050-0a12-11dd-953d-b8a03c50a862	SE	1	0	2023	10
2023-10	10kmE472N370	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	SE	1	1	2023	10
2023-10	10kmE477N399	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2023	10
2023-10	10kmE482N379	HUMAN_OBSERVATION	38b4c89f-584c-41bb-bd8f-cd1def33e92f	SE	1	1	2023	10
2023-10	10kmE499N358	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	RU	1	1	2023	10
2023-10	10kmE517N187	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GR	1	1	2023	10
2023-10	10kmE563N147	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GR	1	1	2023	10
2023-10	10kmE636N282	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	RU	1	1	2023	10
2023-10	10kmE641N282	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	RU	1	1	2023	10
2023-09	10kmE264N177	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE265N176	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE265N200	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE266N201	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	PT	1	1	2023	09
2023-09	10kmE269N203	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE270N206	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE273N213	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	2	1	2023	09
2023-09	10kmE274N214	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE276N218	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE276N222	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	PT	1	1	2023	09
2023-09	10kmE276N240	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	2	1	2023	09
2023-09	10kmE277N234	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	09
2023-09	10kmE278N234	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	09
2023-09	10kmE291N158	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	ES	2	1	2023	09
2023-09	10kmE293N159	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	ES	1	1	2023	09
2023-09	10kmE297N340	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IE	1	1	2023	09
2023-09	10kmE297N341	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	IE	1	1	2023	09
2023-09	10kmE297N341	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IE	1	1	2023	09
2023-09	10kmE298N342	HUMAN_OBSERVATION	a8e94b3a-e647-4ba4-85c9-597c948b3a15	IE	1	0	2023	09
2023-09	10kmE300N355	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IE	1	1	2023	09
2023-09	10kmE301N354	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IE	1	1	2023	09
2023-09	10kmE303N350	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	IE	1	1	2023	09
2023-09	10kmE303N363	HUMAN_OBSERVATION	a8e94b3a-e647-4ba4-85c9-597c948b3a15	IE	1	0	2023	09
2023-09	10kmE316N336	HUMAN_OBSERVATION	a8e94b3a-e647-4ba4-85c9-597c948b3a15	IE	1	0	2023	09
2023-09	10kmE318N160	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	ES	1	1	2023	09
2023-09	10kmE323N371	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IE	1	1	2023	09
2023-09	10kmE323N371	HUMAN_OBSERVATION	a8e94b3a-e647-4ba4-85c9-597c948b3a15	IE	1	0	2023	09
2023-09	10kmE324N289	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE324N289	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	09
2023-09	10kmE324N293	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	09
2023-09	10kmE326N368	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2023	09
2023-09	10kmE328N394	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE331N281	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE331N397	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE332N278	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE332N311	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE332N383	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE333N320	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	09
2023-09	10kmE333N320	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE336N294	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE336N343	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE338N366	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	09
2023-09	10kmE339N272	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	2	1	2023	09
2023-09	10kmE339N356	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	IM	1	1	2023	09
2023-09	10kmE339N356	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	IM	1	0	2023	09
2023-09	10kmE340N235	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE341N241	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	09
2023-09	10kmE341N320	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	3	1	2023	09
2023-09	10kmE342N245	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	2	1	2023	09
2023-09	10kmE343N246	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE344N264	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE344N344	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE345N344	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE345N346	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	09
2023-09	10kmE345N346	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE346N299	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	09
2023-09	10kmE346N299	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	FR	1	1	2023	09
2023-09	10kmE346N346	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	2	1	2023	09
2023-09	10kmE346N346	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	2	0	2023	09
2023-09	10kmE346N348	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	GB	1	1	2023	09
2023-09	10kmE346N350	HUMAN_OBSERVATION	0a013f89-5381-4578-9d82-5f28fd5f1ef6	GB	1	0	2023	09
2023-09	10kmE346N353	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE347N292	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	FR	1	1	2023	09
2023-09	10kmE347N349	HUMAN_OBSERVATION	50c9509d-22c7-4a22-a47d-8c48425ef4a7	GB	1	1	2023	09
2023-09	10kmE348N391	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	GB	1	1	2023	09
2023-09	10kmE349N313	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	GB	1	1	2023	09
2023-09	10kmE349N391	HUMAN_OBSERVATION	8a863029-f435-446a-821e-275f4f641165	GB	1	1	2023	09
